task,directive,feedback_loop,learning,none,not_classified,task_iteration,validation
"study consumers' reactions to new products and package designs, and to advertising efforts, using surveys and tests.",0.9272727272727272,,,,0.07272727272727271,,
study documentation or other information for new scientific or technical products.,0.7201492537313433,,0.11940298507462685,0.1044776119402985,,,0.055970149253731345
"study economic and statistical data in area of specialization, such as finance, labor, or agriculture.",0.851063829787234,,,,0.14893617021276595,,
"study effects of various methods of processing, preserving, or packaging on composition or properties of foods.",0.7272727272727273,,,,0.2727272727272727,,
"study methods to improve aspects of foods, such as chemical composition, flavor, color, texture, nutritional value, and convenience.",0.7857142857142857,,,,0.21428571428571427,,
"study objects and structures recovered by excavation to identify, date, and authenticate them and to interpret their significance.",0.8484848484848484,,,,0.15151515151515152,,
study the mutations in organisms that lead to cancer or other diseases.,,,,,1.0,,
"study the objectives, promotional policies, or needs of organizations to develop public relations strategies that will influence public opinion or promote ideas, products, or services.",0.9770540340488527,,,,0.0229459659511473,,
study the structure and composition of food or the changes foods undergo in storage and processing.,0.8808664259927798,,0.05415162454873646,,0.06498194945848375,,
"study, examine, and test acquisitions to authenticate their origin, composition, history, and to assess their current value.",0.6302640970735189,,0.0185581727337616,0.20342612419700218,0.007851534618129907,0.01284796573875803,0.1270521056388294
suggest specific product purchases to meet customers' needs.,0.8217054263565892,,,,0.17829457364341084,,
"summarize pertinent legal or insurance details, or sections of statutes or case law from reference books so that they can be used in examinations, or as proofs or ready reference.",0.8979591836734694,,,,0.10204081632653059,,
"supervise and coordinate activities of workers engaged in film editing, assembling, and recording activities.",0.6785714285714286,,,,0.32142857142857145,,
"supply guests or travelers with directions, travel information, and other information, such as available services and points of interest.",0.7954545454545454,,,,0.20454545454545456,,
"supply the latest price quotes on any security, as well as information on the activities or financial positions of the corporations issuing these securities.",0.9215686274509803,,,,0.07843137254901959,,
"synthesize analyses of test results, and use the results to prepare technical reports of findings and recommendations.",0.7454175152749491,,,0.07331975560081466,0.04684317718940937,,0.13441955193482688
synthesize current business intelligence or trend data to support recommendations for action.,0.822289156626506,,0.06927710843373494,,0.060240963855421686,0.04819277108433735,
take customer orders and convey them to other employees for preparation.,0.7619047619047619,,,,0.23809523809523805,,
"take customers' orders and write ordered items on tickets, giving ticket stubs to customers when needed to identify filled orders.",0.7910447761194029,,,,0.208955223880597,,
"take dictation using shorthand, a stenotype machine, or headsets and transcribing machines.",0.8952879581151832,,,,0.10471204188481677,,
take dining reservations.,,,,,1.0,,
take food orders and relay orders to kitchens or serving counters so they can be filled.,0.7195121951219512,,,,0.2804878048780488,,
"take orders from customers and cook foods requiring short preparation times, according to customer requirements.",0.8367346938775511,,,,0.163265306122449,,
"take pictures of individuals, families, and small groups, either in studio or on location.",,,,,1.0,,
take quote requests or orders from dealers or customers.,0.8604651162790699,,,,0.13953488372093023,,
teach biomedical engineering or disseminate knowledge about the field through writing or consulting.,,,,,1.0,,
teach classes and present self-help or information sessions on subjects related to education and career planning.,0.40816326530612235,,0.40816326530612235,,0.1836734693877551,,
"teach courses or seminars on topics such as budgeting, managing personal finances, or financial literacy.",0.625,,,,0.375,,
teach in colleges and universities.,,,,,1.0,,
teach patient education programs that include information required to make informed health care and treatment decisions.,,,,,1.0,,
teach patients how to deal constructively with their emotions.,0.4444444444444444,,0.24242424242424238,0.24242424242424238,0.0707070707070707,,
teach political science.,,,,,1.0,,
"teach socially acceptable behavior, employing techniques such as behavior modification or positive reinforcement.",,,,,1.0,,
teach undergraduate level courses.,,,,,1.0,,
telephone or write letters to respond to correspondence from customers or to follow up initial sales contacts.,0.8823529411764706,,,,0.1176470588235294,,
"tell jokes, perform comic dances, songs and skits, impersonate mannerisms and voices of others, contort face, and use other devices to amuse audiences.",0.7560975609756098,,,,0.24390243902439024,,
"test and analyze samples to determine their content and characteristics, using laboratory apparatus or testing equipment.",0.8487241798298907,,,0.06196840826245444,0.020048602673147023,,0.0692588092345079
"test circuits and components of malfunctioning telecommunications equipment to isolate sources of malfunctions, using test meters, circuit diagrams, polarity probes, and other hand tools.",,,,,1.0,,
test connections to ensure that power supplies are adequate and that communications links function.,,,,,1.0,,
"test equipment performance, focus of lens system, diaphragm alignment, lens mounts, or film transport, using precision gauges.",,,,,1.0,,
"test experimental models under simulated operating conditions for purposes such as development, standardization, or feasibility of design.",,,,,1.0,,
"test gas, chemicals, and air during processing to assess factors such as purity and moisture content, and to detect quality problems or gas or chemical leaks.",,,,,1.0,,
"test machines, components, materials, or products to determine characteristics such as performance, strength, or response to stress.",0.7776025236593059,0.016561514195583597,0.04889589905362776,0.051261829652996846,,0.021293375394321766,0.08438485804416404
