task,directive,feedback_loop,learning,none,not_classified,task_iteration,validation
"receive charge slips or credit applications by mail, or receive information from salespeople or merchants by telephone.",,,0.4390243902439025,,0.5609756097560976,,
"receive payment by cash, check, credit cards, vouchers, or automatic debits.",0.3786407766990291,,0.4174757281553398,,0.20388349514563106,,
receive payment or obtain credit authorization.,0.2647058823529412,,0.45588235294117646,,0.2794117647058824,,
"receive, record, and authorize requests for disbursements in accordance with company policies and procedures.",,,,,1.0,,
"receive, relay, and act upon instructions and inquiries from train operations and customer service center personnel.",,,,,1.0,,
"recommend actions related to historical art, such as which items to add to a collection or which items to display in an exhibit.",0.308641975308642,,,,0.32098765432098764,0.3703703703703704,
"recommend actions to ensure compliance with laws and regulations, or to protect solvency of institutions.",,,,,1.0,,
"recommend and explain the use of cosmetics, lotions, and creams to soften and lubricate skin and enhance and restore natural appearance.",0.2054794520547945,,0.2876712328767123,,0.0821917808219178,0.4246575342465754,
recommend and provide advice on a wide variety of products and services.,0.37763371150729325,0.055105348460291734,0.10048622366288493,,0.009724473257698544,0.4246353322528363,0.03241491085899514
recommend assistive devices according to patients' needs or nature of impairments.,,,,,1.0,,
recommend changes that could improve service and increase operational efficiency.,0.2162162162162162,,,,0.2972972972972973,0.4864864864864865,
"recommend changes to curricula or delivery methods, based on information such as instructional effectiveness data, current or future performance requirements, feasibility, and costs.",,,,,1.0,,
"recommend changes to improve systems and network configurations, and determine hardware or software requirements related to such changes.",,,0.326530612244898,,0.3469387755102041,0.326530612244898,
recommend design modifications to eliminate machine or system malfunctions.,,0.2328767123287671,0.273972602739726,,0.4931506849315068,,
recommend diagnostic tests based on patients' histories and physical examination findings.,,,,,1.0,,
"recommend educational materials or resources to clients on matters such as financial planning, budgeting, or credit.",0.3498233215547703,,0.38869257950530034,,0.07420494699646643,0.18727915194346287,
"recommend financial products, such as stocks, bonds, mutual funds, or insurance.",0.3474576271186441,0.064030131826742,0.211864406779661,,0.006591337099811676,0.3145009416195857,0.05555555555555555
recommend improvements in security systems or procedures.,,,0.31914893617021284,,0.6808510638297872,,
"recommend instructional methods, such as individual or group instruction, self-study, lectures, demonstrations, simulation exercises, and role-playing, appropriate for content and learner characteristics.",,,,,1.0,,
"recommend investments and investment timing to companies, investment firm staff, or the public.",0.5088757396449703,,0.12426035502958581,,0.11242603550295857,0.2544378698224852,
"recommend mark-up rates, markdown rates, or merchandise selling prices.",,,,,1.0,,
recommend merchandise or services that will meet customers' needs.,0.35922330097087385,,,,0.1941747572815534,0.44660194174757284,
"recommend methods for improving utilization of personnel, material, and utilities.",,,,,1.0,,
recommend methods to increase lifestyle physical activity.,0.13488372093023257,,0.6930232558139535,,0.17209302325581396,,
recommend new equipment or software packages.,0.1524390243902439,,0.4695121951219512,,0.10365853658536585,0.27439024390243905,
recommend new systems and processes to improve operations.,0.4358974358974359,,,,0.1794871794871795,0.3846153846153847,
recommend procedures or equipment or software upgrades to increase data accessibility or ease of use.,,,0.4838709677419355,,0.5161290322580645,,
"recommend products to customers, based on customers' needs and interests.",0.3302752293577982,,0.1651376146788991,,0.045871559633027525,0.45871559633027525,
"recommend purchase of new or improved technology, such as automated systems.",,,,,0.5,0.5,
recommend purchase of storage equipment and design area layout to locate equipment in space available.,,,,,1.0,,
"recommend special diets to improve athletes' health, increase their stamina, or alter their weight.",,,0.46296296296296297,,0.5370370370370371,,
"recommend strategies for clients to meet their financial goals, such as borrowing money through loans or loan programs, declaring bankruptcy, making budget adjustments, or enrolling in debt management plans.",0.17516339869281045,0.06143790849673202,0.34248366013071896,,0.010457516339869279,0.3477124183006536,0.06274509803921569
recommend the use of vitamin and mineral supplements to enhance the health of patients and children.,0.2,,0.5959183673469388,,0.07755102040816327,0.12653061224489798,
"recommend to clients strategies in cash management, insurance coverage, investment planning, or other areas to help them achieve their financial goals.",,,,,1.0,,
recommend treatment and prevention methods for pest problems to clients.,0.45833333333333326,,,,0.5416666666666665,,
"recommend, select, and help locate or obtain merchandise based on customer needs and desires.",0.42648401826484017,0.05114155251141553,0.05662100456621005,,0.010958904109589041,0.4383561643835616,0.01643835616438356
